anime_id,status,type,episodes,start_year,rating,source,genres,themes,demographics
44469,finished_airing,tv,33.0,,pg,,['Fantasy'],[],['Kids']
44470,finished_airing,tv,30.0,,pg,,['Fantasy'],[],['Kids']
44471,finished_airing,tv,52.0,,pg,,['Fantasy'],[],['Kids']
44536,finished_airing,ona,12.0,2012.0,pg_13,original,['Slice of Life'],['Adult Cast'],[]
44537,finished_airing,ona,28.0,2013.0,pg_13,original,['Slice of Life'],['Adult Cast'],[]
44538,finished_airing,ona,12.0,2014.0,pg_13,original,['Slice of Life'],['Adult Cast'],[]
44539,finished_airing,ona,13.0,2015.0,pg_13,original,['Slice of Life'],['Adult Cast'],[]
44558,finished_airing,ona,12.0,2015.0,pg_13,game,"['Comedy', 'Fantasy']",['Parody'],[]
44574,finished_airing,ona,10.0,2016.0,pg_13,manga,"['Comedy', 'Fantasy']",[],[]
44576,finished_airing,ona,52.0,2011.0,g,,"['Action', 'Adventure', 'Comedy']",['Parody'],[]
44612,finished_airing,ona,12.0,2016.0,pg_13,other,['Comedy'],"['Anthropomorphic', 'Military']",[]
44630,finished_airing,movie,1.0,,g,other,['Fantasy'],['Anthropomorphic'],['Kids']
44650,finished_airing,movie,1.0,,pg_13,book,['Adventure'],[],[]
44739,finished_airing,movie,1.0,2009.0,g,novel,"['Adventure', 'Fantasy']",[],[]
44898,finished_airing,movie,1.0,2015.0,pg,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
44963,finished_airing,movie,1.0,2016.0,pg,original,"['Adventure', 'Fantasy']","['Anthropomorphic', 'Martial Arts']",['Kids']
44978,finished_airing,movie,1.0,2016.0,g,original,"['Adventure', 'Fantasy']",[],['Kids']
45374,finished_airing,tv,156.0,,pg,original,['Adventure'],[],[]
45378,finished_airing,tv,52.0,,pg,original,['Fantasy'],[],['Kids']
45401,finished_airing,tv,52.0,,pg,original,[],['Anthropomorphic'],['Kids']
45404,finished_airing,tv,200.0,,pg,original,[],[],['Kids']
45821,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
45823,finished_airing,tv,26.0,,pg,original,[],[],['Kids']
45824,finished_airing,tv,499.0,,pg,original,[],[],['Kids']
45979,finished_airing,tv,26.0,,pg,original,[],[],['Kids']
45984,finished_airing,tv,52.0,,g,original,['Sports'],['Team Sports'],['Kids']
46384,finished_airing,tv,18.0,,pg,original,['Comedy'],['Parody'],['Kids']
46859,finished_airing,tv,38.0,,g,novel,['Comedy'],['Historical'],['Kids']
47551,finished_airing,tv,50.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
47558,finished_airing,tv,26.0,,pg,original,"['Adventure', 'Comedy']",[],['Kids']
47571,finished_airing,tv,72.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
47575,finished_airing,ona,12.0,2017.0,pg_13,original,['Comedy'],['Anthropomorphic'],[]
47576,finished_airing,tv,100.0,,pg,original,"['Adventure', 'Sci-Fi']",[],['Kids']
47581,finished_airing,tv,20.0,,g,original,['Comedy'],['Workplace'],[]
47583,finished_airing,tv,52.0,,pg,original,"['Comedy', 'Fantasy']",['Anthropomorphic'],['Kids']
47611,finished_airing,ona,3.0,,pg_13,novel,['Drama'],"['Historical', 'Military']",[]
47642,finished_airing,tv,26.0,,pg,original,"['Adventure', 'Sci-Fi']",['Anthropomorphic'],['Kids']
47723,finished_airing,ona,26.0,,pg,original,[],['Anthropomorphic'],['Kids']
51328,finished_airing,movie,1.0,,,original,"['Avant Garde', 'Slice of Life']",[],[]
51749,finished_airing,movie,1.0,,pg_13,original,['Avant Garde'],[],[]
51777,finished_airing,movie,1.0,2018.0,pg,,[],[],['Kids']
51786,finished_airing,ova,1.0,1995.0,g,,[],['Music'],['Kids']
51954,finished_airing,special,1.0,2008.0,pg_13,novel,"['Action', 'Sci-Fi']",['Military'],[]
52009,finished_airing,ova,1.0,2012.0,pg_13,original,[],['Strategy Game'],['Shounen']
52033,finished_airing,special,1.0,,pg_13,,['Sports'],['Team Sports'],[]
52154,finished_airing,ova,4.0,2000.0,g,picture_book,[],[],['Kids']
52158,finished_airing,ova,4.0,2000.0,g,picture_book,[],[],['Kids']
43827,finished_airing,movie,1.0,,pg,original,[],[],['Kids']
43837,finished_airing,movie,1.0,,pg,other,['Fantasy'],[],['Kids']
43838,finished_airing,movie,1.0,,pg,other,['Fantasy'],[],['Kids']
43840,finished_airing,movie,1.0,,g,novel,['Adventure'],[],['Kids']
43842,finished_airing,movie,1.0,,pg,other,['Fantasy'],[],['Kids']
43845,finished_airing,movie,1.0,,pg,other,['Fantasy'],[],['Kids']
43847,finished_airing,movie,1.0,,g,other,[],['Historical'],['Kids']
43849,finished_airing,movie,1.0,,g,other,[],[],['Kids']
43913,finished_airing,movie,1.0,,pg,original,[],['Anthropomorphic'],['Kids']
43934,finished_airing,special,1.0,2019.0,g,,['Slice of Life'],[],['Kids']
43936,finished_airing,special,1.0,2016.0,g,,[],[],['Kids']
43939,finished_airing,special,1.0,2019.0,g,,[],[],['Kids']
43945,finished_airing,tv,17.0,,pg,original,[],['Anthropomorphic'],['Kids']
43951,finished_airing,tv,104.0,,pg,original,[],[],['Kids']
43961,finished_airing,tv,10.0,,pg,original,[],[],['Kids']
43976,finished_airing,movie,1.0,2012.0,g,other,[],['Historical'],['Kids']
43979,finished_airing,movie,1.0,2014.0,pg,original,[],[],['Kids']
44019,finished_airing,tv,26.0,,pg,original,[],[],['Kids']
44112,finished_airing,tv,40.0,,pg,original,"['Comedy', 'Sci-Fi']",[],['Kids']
44279,finished_airing,tv,20.0,,pg,original,['Fantasy'],[],['Kids']
44371,finished_airing,tv,164.0,,pg,original,['Comedy'],['Anthropomorphic'],['Kids']
44385,finished_airing,tv,30.0,,g,other,[],"['Historical', 'Military']",['Kids']
44393,finished_airing,tv,52.0,,g,original,"['Action', 'Sci-Fi']",[],['Kids']
44423,finished_airing,tv,26.0,,pg,original,[],['Historical'],['Kids']
44424,finished_airing,tv,26.0,,pg,original,[],['Historical'],['Kids']
44426,finished_airing,tv,26.0,,pg,original,[],['Historical'],['Kids']
44447,finished_airing,tv,30.0,,pg,original,['Sci-Fi'],['Mecha'],['Kids']
44450,finished_airing,tv,120.0,,pg,original,['Comedy'],['Anthropomorphic'],['Kids']
44452,finished_airing,tv,104.0,,pg,,[],[],['Kids']
44456,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
44458,finished_airing,tv,26.0,,pg,original,[],[],['Kids']
44459,finished_airing,movie,1.0,2018.0,pg,original,[],[],['Kids']
44464,finished_airing,tv,52.0,,pg,original,['Sci-Fi'],['Mecha'],['Kids']
44472,finished_airing,tv,52.0,,pg,,['Fantasy'],[],['Kids']
44477,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
44486,finished_airing,tv,78.0,,pg,original,[],['Anthropomorphic'],['Kids']
44496,finished_airing,tv,26.0,,pg,original,['Sci-Fi'],[],['Kids']
44557,finished_airing,ona,12.0,2015.0,pg_13,game,"['Comedy', 'Fantasy']",['Parody'],[]
44596,finished_airing,ona,10.0,2014.0,pg_13,manga,['Comedy'],['Anthropomorphic'],[]
44597,finished_airing,ona,109.0,2014.0,pg_13,original,['Comedy'],[],[]
44742,finished_airing,movie,1.0,2010.0,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
44890,finished_airing,tv,52.0,,g,,"['Comedy', 'Sci-Fi']",[],['Kids']
44902,finished_airing,movie,1.0,2015.0,pg_13,original,['Comedy'],[],[]
44964,finished_airing,movie,1.0,2019.0,pg,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
44979,finished_airing,movie,1.0,,g,original,"['Adventure', 'Fantasy']",[],[]
45011,finished_airing,movie,1.0,2017.0,g,,"['Adventure', 'Fantasy']",['Mythology'],[]
45116,finished_airing,tv,14.0,,r,,[],['Historical'],[]
45379,finished_airing,tv,52.0,,pg,original,['Fantasy'],[],['Kids']
45826,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
45827,finished_airing,tv,356.0,,pg,original,[],[],['Kids']
45973,finished_airing,tv,30.0,,pg,novel,[],['Historical'],[]
45986,finished_airing,tv,26.0,,g,other,[],['Historical'],['Kids']
45990,finished_airing,tv,10.0,,g,other,['Fantasy'],['Historical'],[]
46005,finished_airing,tv,229.0,,g,original,['Comedy'],[],['Kids']
46388,finished_airing,tv,26.0,,pg,original,['Sci-Fi'],['Anthropomorphic'],['Kids']
46389,finished_airing,tv,26.0,,pg,original,[],[],['Kids']
46860,finished_airing,tv,82.0,,g,novel,['Comedy'],['Historical'],['Kids']
46902,finished_airing,tv,26.0,,g,original,"['Adventure', 'Fantasy']",[],['Kids']
47452,finished_airing,ona,17.0,2017.0,pg,original,"['Comedy', 'Fantasy']",['Anthropomorphic'],[]
47545,finished_airing,tv,50.0,,pg,original,[],['Educational'],['Kids']
47546,finished_airing,tv,52.0,,pg,original,['Fantasy'],[],['Kids']
47552,finished_airing,tv,13.0,,pg,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
47554,finished_airing,tv,100.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
47556,finished_airing,tv,52.0,,pg,original,['Fantasy'],[],['Kids']
47557,finished_airing,tv,65.0,,pg,original,[],[],['Kids']
47560,finished_airing,ona,67.0,2017.0,g,original,"['Comedy', 'Fantasy']",['Anthropomorphic'],[]
47564,finished_airing,tv,52.0,,pg,original,['Fantasy'],[],['Kids']
47569,finished_airing,tv,26.0,,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
47570,finished_airing,tv,20.0,,pg,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
47578,finished_airing,tv,50.0,,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
47580,finished_airing,tv,20.0,,pg,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
47629,finished_airing,tv,52.0,,pg,,['Fantasy'],[],['Kids']
47643,finished_airing,tv,26.0,,pg,original,"['Adventure', 'Sci-Fi']",['Anthropomorphic'],['Kids']
47698,finished_airing,tv,52.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
47731,finished_airing,ona,12.0,,pg,original,[],['Anthropomorphic'],['Kids']
52145,finished_airing,ova,1.0,2008.0,pg,original,[],['Educational'],['Kids']
52146,finished_airing,ova,1.0,2009.0,pg,original,[],['Educational'],['Kids']
52147,finished_airing,ova,1.0,2009.0,pg,original,[],[],['Kids']
52156,finished_airing,ova,6.0,2001.0,g,picture_book,[],[],['Kids']
44032,finished_airing,tv,26.0,,pg_13,original,"['Action', 'Sci-Fi']","['Mecha', 'Military']",[]
43826,finished_airing,movie,1.0,,pg,original,[],['Anthropomorphic'],['Kids']
43832,finished_airing,tv,18.0,,pg,,[],[],['Kids']
43843,finished_airing,tv,52.0,,g,,['Fantasy'],[],['Kids']
43863,finished_airing,tv,52.0,,pg,original,['Comedy'],[],['Kids']
43928,finished_airing,movie,1.0,2018.0,g,,"['Adventure', 'Comedy']",[],['Kids']
43929,finished_airing,movie,1.0,2016.0,g,,"['Adventure', 'Comedy']",[],['Kids']
43935,finished_airing,special,1.0,2017.0,g,,['Slice of Life'],[],['Kids']
43938,finished_airing,special,1.0,2017.0,g,,[],[],['Kids']
43943,finished_airing,tv,26.0,,pg,original,['Adventure'],[],['Kids']
43953,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
43959,finished_airing,tv,54.0,,pg,original,['Adventure'],[],['Kids']
43964,finished_airing,tv,26.0,,pg,original,[],['Anthropomorphic'],['Kids']
44018,finished_airing,tv,100.0,,pg,original,[],[],['Kids']
44020,finished_airing,tv,26.0,,pg,original,[],[],['Kids']
44021,finished_airing,tv,26.0,,pg,original,[],[],['Kids']
44031,finished_airing,tv,52.0,,g,original,"['Action', 'Sci-Fi']",[],['Kids']
44175,finished_airing,tv,51.0,,pg,original,[],['Martial Arts'],['Kids']
44184,finished_airing,movie,1.0,2019.0,g,original,['Comedy'],[],['Kids']
44187,finished_airing,movie,1.0,2018.0,g,original,['Comedy'],[],['Kids']
44278,finished_airing,tv,20.0,,pg,original,['Fantasy'],[],['Kids']
44349,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
44382,finished_airing,tv,26.0,,g,original,['Drama'],[],[]
44421,finished_airing,tv,26.0,,pg,original,[],['Historical'],['Kids']
44425,finished_airing,tv,26.0,,pg,original,[],['Historical'],['Kids']
44440,finished_airing,tv,60.0,,pg,novel,['Sci-Fi'],['Mecha'],['Kids']
44441,finished_airing,tv,60.0,,pg,original,['Sci-Fi'],['Mecha'],['Kids']
44445,finished_airing,tv,30.0,,pg,original,['Sci-Fi'],['Mecha'],['Kids']
44449,finished_airing,movie,1.0,2016.0,pg,original,['Sci-Fi'],['Mecha'],['Kids']
44454,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
44455,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
44457,finished_airing,tv,36.0,,pg,original,[],[],['Kids']
44465,finished_airing,tv,52.0,,pg,original,['Sci-Fi'],['Mecha'],['Kids']
44468,finished_airing,tv,26.0,,pg,original,['Fantasy'],[],['Kids']
44473,finished_airing,tv,30.0,,pg,original,[],['Anthropomorphic'],['Kids']
44474,finished_airing,tv,26.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
44478,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
44487,finished_airing,tv,26.0,,pg,original,['Fantasy'],[],['Kids']
44499,finished_airing,ona,36.0,,g,other,[],['Gag Humor'],['Kids']
44500,finished_airing,ona,10.0,,g,other,"['Comedy', 'Fantasy']",[],['Kids']
44504,finished_airing,tv,30.0,,pg,original,['Comedy'],[],['Kids']
44546,finished_airing,ona,9.0,,pg_13,,['Comedy'],['Gag Humor'],[]
44641,finished_airing,movie,1.0,,g,original,"['Adventure', 'Fantasy']",[],[]
44649,finished_airing,movie,1.0,,pg,original,['Fantasy'],[],['Kids']
44656,finished_airing,movie,1.0,,g,other,['Fantasy'],[],[]
44668,finished_airing,tv,26.0,,pg,,"['Adventure', 'Fantasy']",[],['Kids']
44721,finished_airing,tv,26.0,,pg,manga,[],[],['Kids']
44900,finished_airing,movie,1.0,2017.0,pg,original,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",[],['Kids']
44901,finished_airing,tv,40.0,,pg,original,"['Adventure', 'Fantasy', 'Sci-Fi']",[],['Kids']
44957,finished_airing,movie,1.0,2016.0,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
44972,finished_airing,movie,1.0,2016.0,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
45773,finished_airing,tv,108.0,,g,novel,[],['Historical'],['Kids']
45829,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
45974,finished_airing,tv,64.0,,pg,original,['Comedy'],[],['Kids']
45975,finished_airing,tv,40.0,,pg,original,['Comedy'],[],['Kids']
45980,finished_airing,tv,36.0,,pg,original,[],[],['Kids']
45985,finished_airing,tv,52.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
45988,finished_airing,tv,8.0,,g,,[],['Anthropomorphic'],[]
45998,finished_airing,tv,39.0,,pg,original,['Adventure'],[],['Kids']
46013,finished_airing,tv,20.0,,pg,original,[],['Anthropomorphic'],['Kids']
46380,finished_airing,tv,100.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
46386,finished_airing,tv,52.0,,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
46387,finished_airing,tv,72.0,,pg,original,[],['Anthropomorphic'],['Kids']
46936,finished_airing,tv,20.0,,pg,,['Comedy'],['Military'],['Kids']
46938,finished_airing,tv,52.0,,pg,original,['Fantasy'],[],[]
47547,finished_airing,ona,26.0,,pg,original,['Fantasy'],[],['Kids']
47553,finished_airing,tv,26.0,,pg,original,['Adventure'],[],['Kids']
47559,finished_airing,ona,24.0,2018.0,g,original,"['Comedy', 'Fantasy']",['Anthropomorphic'],[]
47563,finished_airing,tv,26.0,,pg,book,['Fantasy'],[],['Kids']
47565,finished_airing,tv,26.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
47568,finished_airing,tv,52.0,,pg,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
47584,finished_airing,ona,20.0,,pg,original,['Comedy'],[],['Kids']
47649,finished_airing,tv,26.0,,pg,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
47697,finished_airing,tv,52.0,,pg,original,[],"['Anthropomorphic', 'Educational']",['Kids']
47701,finished_airing,tv,26.0,,pg,original,['Comedy'],[],['Kids']
47702,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
47704,finished_airing,tv,52.0,2018.0,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
47718,finished_airing,ona,20.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
47729,finished_airing,ona,20.0,,pg,original,[],[],['Kids']
47732,finished_airing,tv,26.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
47734,finished_airing,ona,13.0,,pg,original,[],['Anthropomorphic'],['Kids']
52155,finished_airing,ova,4.0,2000.0,g,picture_book,[],[],['Kids']
52271,finished_airing,movie,1.0,,pg_13,original,['Slice of Life'],[],[]
43830,finished_airing,tv,10.0,,pg,original,['Sci-Fi'],[],['Kids']
43856,finished_airing,tv,26.0,,pg,original,[],['Anthropomorphic'],['Kids']
43857,finished_airing,tv,25.0,,pg,original,[],[],['Kids']
43864,finished_airing,tv,13.0,,pg,,['Adventure'],['Anthropomorphic'],['Kids']
43944,finished_airing,tv,26.0,,pg,original,[],['Anthropomorphic'],['Kids']
43948,finished_airing,tv,52.0,,pg,,"['Adventure', 'Fantasy', 'Sci-Fi']",['Anthropomorphic'],['Kids']
43949,finished_airing,tv,26.0,,pg,original,['Comedy'],['Anthropomorphic'],['Kids']
43952,finished_airing,tv,39.0,,pg,,[],[],['Kids']
43960,finished_airing,tv,50.0,,pg,book,[],[],['Kids']
43962,finished_airing,tv,26.0,,pg,original,[],[],['Kids']
43966,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
43967,finished_airing,tv,36.0,,pg,original,[],[],['Kids']
43968,finished_airing,movie,1.0,,pg,original,[],[],['Kids']
44033,finished_airing,tv,26.0,,pg_13,original,"['Action', 'Adventure']","['Mecha', 'Military']",[]
44169,finished_airing,tv,52.0,,g,other,['Adventure'],['Mythology'],['Kids']
44182,finished_airing,tv,240.0,,g,original,['Comedy'],[],['Kids']
44188,finished_airing,tv,26.0,,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
44289,finished_airing,tv,26.0,,pg,original,[],[],['Kids']
44350,finished_airing,tv,104.0,,pg,,['Fantasy'],['Anthropomorphic'],['Kids']
44413,finished_airing,tv,26.0,,pg,original,[],['Historical'],['Kids']
44420,finished_airing,tv,26.0,,pg,original,[],['Historical'],['Kids']
44422,finished_airing,tv,26.0,,pg,original,[],['Historical'],['Kids']
44488,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
44501,finished_airing,ona,5.0,,g,original,"['Comedy', 'Fantasy']",[],['Kids']
44540,finished_airing,ona,12.0,2016.0,pg_13,original,['Slice of Life'],['Adult Cast'],[]
44548,finished_airing,ona,10.0,,pg_13,,['Comedy'],['Gag Humor'],[]
44550,finished_airing,ona,87.0,,pg_13,,['Comedy'],['Gag Humor'],[]
44618,finished_airing,ona,309.0,,pg,original,['Comedy'],['Anthropomorphic'],[]
44639,finished_airing,tv,52.0,,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
44640,finished_airing,movie,1.0,,g,original,"['Adventure', 'Fantasy']",[],[]
44655,finished_airing,movie,1.0,,g,original,[],[],['Kids']
44666,finished_airing,movie,1.0,2018.0,pg,,"['Adventure', 'Fantasy']",[],['Kids']
44722,finished_airing,tv,40.0,,pg,original,['Adventure'],[],['Kids']
44743,finished_airing,tv,130.0,,pg,book,"['Adventure', 'Fantasy']",['Educational'],['Kids']
44958,finished_airing,tv,52.0,,pg,original,['Fantasy'],[],['Kids']
44959,finished_airing,movie,1.0,2016.0,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
45024,finished_airing,movie,1.0,2017.0,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
45402,finished_airing,tv,52.0,,pg,original,[],['Anthropomorphic'],['Kids']
45403,finished_airing,tv,50.0,,pg,original,['Adventure'],['Anthropomorphic'],['Kids']
45976,finished_airing,tv,72.0,,pg,original,[],['Anthropomorphic'],['Kids']
45983,finished_airing,tv,110.0,,pg,book,['Fantasy'],[],['Kids']
45994,finished_airing,tv,100.0,,pg,original,['Fantasy'],[],['Kids']
46016,finished_airing,tv,20.0,,pg,original,[],['Anthropomorphic'],['Kids']
46378,finished_airing,tv,60.0,,pg,original,[],[],['Kids']
46393,finished_airing,tv,101.0,,pg_13,,['Comedy'],['Gag Humor'],[]
47555,finished_airing,tv,12.0,,pg,original,"['Adventure', 'Fantasy']",[],['Kids']
47646,finished_airing,tv,52.0,,pg,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
47647,finished_airing,tv,52.0,,pg,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
47648,finished_airing,tv,26.0,,pg,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
47703,finished_airing,tv,52.0,,pg,original,[],['Anthropomorphic'],['Kids']
47706,finished_airing,ona,10.0,,pg,original,[],[],['Kids']
47708,finished_airing,tv,52.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
47719,finished_airing,ona,15.0,2018.0,g,original,[],['Anthropomorphic'],['Kids']
47720,finished_airing,ona,40.0,,g,original,[],['Anthropomorphic'],['Kids']
47735,finished_airing,tv,12.0,,pg,,['Fantasy'],[],['Kids']
52210,finished_airing,tv,26.0,,pg_13,original,['Comedy'],['Team Sports'],[]
43853,finished_airing,tv,52.0,,g,manga,['Comedy'],[],['Kids']
43861,finished_airing,tv,13.0,,pg,,['Comedy'],['Anthropomorphic'],['Kids']
43865,finished_airing,tv,13.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
43871,finished_airing,tv,26.0,,pg,novel,"['Adventure', 'Fantasy', 'Sci-Fi']",[],['Kids']
43889,finished_airing,tv,52.0,,g,original,"['Adventure', 'Comedy']",[],['Kids']
43891,finished_airing,tv,99.0,,pg,other,"['Adventure', 'Fantasy']",[],['Kids']
43892,finished_airing,tv,52.0,,pg,original,"['Adventure', 'Sci-Fi']",[],['Kids']
43893,finished_airing,movie,1.0,,pg_13,original,['Fantasy'],[],[]
43896,finished_airing,tv,52.0,,pg,other,['Fantasy'],['Anthropomorphic'],['Kids']
43918,finished_airing,movie,1.0,,pg,original,[],['Anthropomorphic'],['Kids']
43942,finished_airing,tv,6.0,,pg,original,[],['Anthropomorphic'],['Kids']
43946,finished_airing,tv,26.0,,pg,original,[],['Anthropomorphic'],['Kids']
43947,finished_airing,tv,13.0,,g,novel,"['Comedy', 'Fantasy']",['Historical'],['Kids']
43954,finished_airing,tv,52.0,,pg,original,[],[],['Kids']
43965,finished_airing,tv,52.0,,pg,,[],[],['Kids']
43970,finished_airing,movie,1.0,,pg_13,novel,[],['Historical'],['Kids']
44170,finished_airing,movie,1.0,2016.0,g,other,['Adventure'],['Mythology'],['Kids']
44368,finished_airing,tv,88.0,,pg,original,['Adventure'],['Historical'],['Kids']
44369,finished_airing,tv,365.0,,pg,original,['Adventure'],['Historical'],['Kids']
44374,finished_airing,tv,32.0,,pg,original,[],[],['Kids']
44547,finished_airing,ona,10.0,,pg_13,,['Comedy'],['Gag Humor'],[]
44559,finished_airing,ona,13.0,,pg_13,game,['Comedy'],[],[]
44653,finished_airing,tv,20.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
44665,finished_airing,movie,1.0,,pg,,"['Adventure', 'Fantasy']",[],['Kids']
44676,finished_airing,tv,140.0,,pg,original,"['Comedy', 'Fantasy']",['Anthropomorphic'],['Kids']
44677,finished_airing,movie,1.0,,g,,['Fantasy'],[],['Kids']
44678,finished_airing,ona,20.0,,g,original,['Comedy'],[],[]
44679,finished_airing,tv,104.0,,pg,original,"['Comedy', 'Fantasy']",[],[]
44717,finished_airing,tv,26.0,,pg,manga,[],[],['Kids']
44718,finished_airing,tv,26.0,,pg,manga,[],[],['Kids']
44719,finished_airing,tv,52.0,,pg,manga,[],[],['Kids']
44720,finished_airing,tv,52.0,,pg,manga,[],[],['Kids']
44724,finished_airing,movie,1.0,,pg,original,['Fantasy'],[],['Kids']
45774,finished_airing,ona,16.0,,g,original,[],['Historical'],['Kids']
45978,finished_airing,tv,104.0,,g,original,['Comedy'],[],['Kids']
47730,finished_airing,ona,12.0,,pg,original,[],['Anthropomorphic'],['Kids']
47733,finished_airing,ona,71.0,,pg,original,[],['Anthropomorphic'],['Kids']
51787,finished_airing,ova,1.0,1995.0,g,,[],['Music'],['Kids']
51964,finished_airing,ona,2.0,2021.0,,web_novel,"['Action', 'Fantasy']",[],[]
51966,finished_airing,ona,1.0,2020.0,g,,['Drama'],['Historical'],[]
51967,finished_airing,ona,1.0,2019.0,pg_13,,['Drama'],['Historical'],[]
52316,finished_airing,movie,1.0,,,,"['Adventure', 'Fantasy']",['Mythology'],[]
43854,finished_airing,tv,26.0,,pg,original,['Adventure'],[],['Kids']
43859,finished_airing,tv,26.0,,pg,other,['Adventure'],['Historical'],['Kids']
43860,finished_airing,tv,26.0,,pg,other,"['Adventure', 'Fantasy']",['Anthropomorphic'],['Kids']
43877,finished_airing,tv,52.0,,g,,['Adventure'],['Historical'],['Kids']
44168,finished_airing,tv,52.0,,g,other,['Adventure'],['Mythology'],['Kids']
44351,finished_airing,tv,52.0,,pg,original,"['Adventure', 'Fantasy']",[],[]
44366,finished_airing,tv,210.0,,pg,original,['Adventure'],['Historical'],['Kids']
44373,finished_airing,tv,12.0,,g,,[],[],['Kids']
44577,finished_airing,ona,1.0,,g,original,"['Action', 'Comedy']",['Parody'],[]
44619,finished_airing,ona,46.0,,pg,original,['Comedy'],['Anthropomorphic'],[]
44637,finished_airing,movie,1.0,,g,original,"['Fantasy', 'Sports']",['Martial Arts'],[]
44723,finished_airing,movie,1.0,,g,,"['Adventure', 'Fantasy']",[],[]
44736,finished_airing,tv,13.0,,pg_13,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],[]
47736,finished_airing,ona,12.0,,g,original,['Comedy'],[],[]
52130,finished_airing,movie,1.0,2018.0,g,,"['Adventure', 'Fantasy']",[],['Kids']
52151,finished_airing,ova,4.0,2006.0,g,picture_book,"['Adventure', 'Fantasy']",[],['Kids']
43872,finished_airing,tv,26.0,,pg,original,['Adventure'],['Anthropomorphic'],['Kids']
44541,finished_airing,ona,6.0,,pg_13,original,['Fantasy'],[],[]
47721,finished_airing,ona,26.0,,pg,original,[],['Anthropomorphic'],['Kids']
48190,finished_airing,ona,3.0,,g,original,"['Comedy', 'Fantasy']",[],[]
51965,finished_airing,ona,30.0,2021.0,pg_13,other,['Drama'],"['Historical', 'Military']",[]
52062,finished_airing,tv,20.0,,pg_13,original,[],['Racing'],[]
52152,finished_airing,ova,4.0,2006.0,g,picture_book,[],[],['Kids']
44737,finished_airing,tv,10.0,,pg_13,original,"['Adventure', 'Fantasy']",['Anthropomorphic'],[]
48193,finished_airing,tv,13.0,2020.0,pg,original,['Fantasy'],['Mahou Shoujo'],['Kids']
51655,finished_airing,ona,26.0,,g,,"['Comedy', 'Fantasy']",[],[]
51963,finished_airing,ona,4.0,2021.0,,,['Drama'],['Historical'],[]
52063,finished_airing,tv,18.0,,pg_13,original,[],['Racing'],[]
47226,finished_airing,tv,52.0,,pg,original,"['Action', 'Adventure', 'Sci-Fi']",['Mecha'],[]
47241,finished_airing,tv,5.0,,pg,original,['Fantasy'],['Anthropomorphic'],['Kids']
